Month,Book_ID,Book_Name,Author,ISBN,Category,Branch_Name,Current_Stock,Daily_Sales,Monthly_Sales,Rating,View_Count,Search_Count,Avg_Event_Score,CategoryScore,Branch_Demand_Score,Trend_Score,Trend_Label
2025-12,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Colombo,79.0,13.02,382,4.85,47.15,15.09,9.1,70,83.0,70.75,Moderate Demand
2025-01,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Galle,63.0,12.91,362,4.91,56.49,20.34,12.8,70,81.86,71.34,High Demand
2025-02,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Galle,33.0,13.86,337,4.59,48.24,15.75,10.5,70,87.41,74.72,High Demand
2025-03,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Galle,71.0,14.98,377,4.64,47.97,9.45,8.8,70,75.91,69.97,Moderate Demand
2025-04,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Galle,46.0,20.06,467,4.83,66.1,21.99,20.5,70,72.83,78.06,High Demand
2025-05,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Galle,67.0,12.08,396,4.67,62.95,22.6,20.7,70,88.49,71.85,High Demand
2025-06,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Galle,51.0,12.21,384,4.61,48.48,19.56,8.6,70,113.58,73.32,High Demand
2025-07,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Galle,34.0,15.37,381,4.65,44.38,18.82,12.0,70,98.68,74.46,High Demand
2025-08,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Galle,57.0,19.23,471,4.84,65.58,21.61,8.5,70,70.21,75.99,High Demand
2025-09,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Galle,69.0,19.69,468,4.41,69.3,16.24,28.7,70,96.98,74.58,High Demand
2025-10,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Galle,55.0,9.86,508,5.0,49.64,13.33,9.8,70,85.82,77.3,High Demand
2025-11,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Galle,30.0,12.45,388,5.0,69.61,15.18,9.7,70,78.25,75.96,High Demand
2025-12,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Galle,28.0,6.48,435,4.97,58.01,18.82,9.9,70,79.36,78.13,High Demand
2025-01,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Kandy,35.0,26.36,727,4.77,115.25,29.05,9.1,70,90.79,87.97,High Demand
2025-02,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Kandy,59.0,25.38,704,4.69,144.26,30.93,9.2,70,81.38,86.38,High Demand
2025-03,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Kandy,74.0,27.66,850,4.87,125.23,46.84,8.5,70,123.39,86.93,High Demand
2025-04,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Kandy,49.0,31.48,967,4.63,152.24,54.76,22.9,70,104.23,94.57,High Demand
2025-05,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Kandy,42.0,32.35,821,5.0,108.48,27.38,21.7,70,102.21,90.46,High Demand
2025-06,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Kandy,43.0,25.12,793,4.69,102.91,28.28,10.1,70,104.17,88.5,High Demand
2025-07,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Kandy,27.0,31.25,824,4.96,77.25,36.71,8.0,70,113.97,90.96,High Demand
2025-08,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Kandy,34.0,37.69,1068,4.91,149.66,44.08,12.1,70,121.37,99.2,High Demand
2025-09,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Kandy,72.0,34.51,976,4.71,131.76,28.32,31.1,70,123.78,94.5,High Demand
2025-10,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Kandy,67.0,34.83,1001,4.76,90.82,70.44,9.6,70,117.77,94.3,High Demand
2025-11,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Kandy,89.0,26.46,779,4.67,120.9,39.58,7.5,70,115.44,84.14,High Demand
2025-12,BK031,Maria Cylonica,P. B. Jayasekara,978-955-6611-22-3,Novel,Kandy,45.0,24.99,921,4.81,180.54,43.35,10.1,70,129.46,94.43,High Demand
2025-01,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Colombo,26.0,14.84,410,3.99,61.31,12.78,10.8,70,88.8,65.56,Moderate Demand
2025-02,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Colombo,31.0,14.66,366,3.89,71.15,18.4,11.3,70,77.29,64.76,Moderate Demand
2025-03,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Colombo,50.0,13.63,433,3.84,60.97,16.49,10.6,70,66.16,64.93,Moderate Demand
2025-04,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Colombo,83.0,18.32,489,3.91,59.76,25.46,23.7,70,86.23,64.63,Moderate Demand
2025-05,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Colombo,67.0,16.92,455,4.08,68.84,21.87,19.2,70,86.31,63.84,Moderate Demand
2025-06,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Colombo,74.0,11.39,437,4.01,58.45,22.68,9.9,70,67.54,63.01,Moderate Demand
2025-07,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Colombo,69.0,13.98,444,3.99,50.29,22.56,9.1,70,67.32,62.97,Moderate Demand
2025-08,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Colombo,51.0,16.02,537,3.8,90.98,21.91,10.7,70,50.48,67.89,Moderate Demand
2025-09,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Colombo,35.0,15.23,540,3.82,80.48,27.32,30.6,70,103.68,70.96,High Demand
2025-10,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Colombo,67.0,18.65,548,3.97,69.18,14.41,8.8,70,83.96,66.12,Moderate Demand
2025-11,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Colombo,90.0,12.51,438,3.83,69.56,22.74,11.1,70,91.28,61.95,Low Demand
2025-12,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Colombo,30.0,15.25,494,3.79,71.69,21.62,8.2,70,58.69,69.02,Moderate Demand
2025-01,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Galle,28.0,4.64,138,4.1,20.42,8.46,9.0,70,30.28,55.49,Low Demand
2025-02,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Galle,107.0,4.84,128,3.92,24.65,5.91,11.5,70,52.78,48.8,Low Demand
2025-03,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Galle,29.0,5.72,168,3.93,21.22,4.14,10.4,70,44.8,56.62,Low Demand
2025-04,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Galle,48.0,8.32,181,3.81,23.55,12.12,21.2,70,55.63,56.15,Low Demand
2025-05,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Galle,78.0,4.93,167,3.92,29.95,6.39,20.3,70,45.3,52.15,Low Demand
2025-06,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Galle,37.0,4.97,143,4.0,30.67,5.66,9.9,70,57.65,56.04,Low Demand
2025-07,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Galle,56.0,4.26,166,3.93,21.09,7.45,9.2,70,49.28,53.75,Low Demand
2025-08,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Galle,45.0,6.98,200,3.65,26.92,10.74,9.0,70,53.18,55.19,Low Demand
2025-09,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Galle,66.0,7.54,189,3.82,20.85,10.93,28.6,70,58.67,54.37,Low Demand
2025-10,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Galle,55.0,8.06,207,3.95,29.17,9.16,9.5,70,51.14,55.84,Low Demand
2025-11,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Galle,94.0,4.52,152,3.93,24.08,7.47,7.4,70,48.23,49.88,Low Demand
2025-12,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Galle,107.0,5.62,177,4.01,26.11,8.94,9.5,70,64.41,48.58,Low Demand
2025-01,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Kandy,89.0,20.18,515,3.83,80.33,20.45,8.9,70,77.92,63.41,Moderate Demand
2025-02,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Kandy,110.0,16.34,465,3.87,59.94,20.84,9.6,70,82.14,61.68,Low Demand
2025-03,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Kandy,79.0,21.5,573,4.03,71.62,24.69,9.4,70,91.0,66.13,Moderate Demand
2025-04,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Kandy,95.0,19.03,684,3.89,83.79,30.2,23.6,70,96.25,70.42,Moderate Demand
2025-05,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Kandy,102.0,24.23,608,4.02,108.21,33.57,20.0,70,94.51,65.66,Moderate Demand
2025-06,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Kandy,66.0,22.98,587,3.61,106.51,18.57,9.4,70,114.3,68.84,Moderate Demand
2025-07,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Kandy,65.0,21.33,613,3.76,110.32,32.56,10.1,70,103.88,68.91,Moderate Demand
2025-08,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Kandy,36.0,20.24,726,4.03,92.62,36.29,8.7,70,73.86,76.34,High Demand
2025-09,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Kandy,103.0,22.7,700,4.01,131.1,40.39,31.2,70,60.68,70.14,Moderate Demand
2025-10,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Kandy,103.0,23.0,695,4.01,104.31,30.08,10.2,70,80.27,69.76,Moderate Demand
2025-11,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Kandy,115.0,18.84,541,4.02,92.14,24.15,9.2,70,50.36,63.68,Moderate Demand
2025-12,BK032,Atawaka Putthu,Liyanage Amarakeerthi,978-955-3044-55-4,Novel,Kandy,90.0,20.72,633,4.05,104.21,31.65,9.8,70,49.92,68.65,Moderate Demand
2025-01,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Colombo,75.0,11.15,359,4.64,47.61,15.54,9.7,70,63.25,70.11,Moderate Demand
2025-02,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Colombo,66.0,12.39,336,5.0,49.21,16.52,9.3,70,65.22,71.02,High Demand
2025-03,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Colombo,75.0,16.2,406,4.92,43.9,15.5,8.5,70,82.28,70.98,High Demand
2025-04,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Colombo,67.0,11.2,510,4.6,68.23,22.24,25.2,70,96.36,76.54,High Demand
2025-05,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Colombo,64.0,10.54,426,4.57,58.48,16.89,18.6,70,111.29,74.01,High Demand
2025-06,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Colombo,73.0,10.03,408,4.83,46.29,18.36,9.6,70,71.57,73.12,High Demand
2025-07,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Colombo,70.0,11.74,412,4.69,56.09,16.18,11.0,70,72.21,72.49,High Demand
2025-08,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Colombo,31.0,12.2,537,4.86,98.23,21.22,10.9,70,93.72,81.07,High Demand
2025-09,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Colombo,79.0,19.07,523,4.73,71.34,18.09,30.8,70,106.74,75.05,High Demand
2025-10,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Colombo,76.0,16.65,508,4.59,61.09,27.27,9.2,70,84.45,75.45,High Demand
2025-11,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Colombo,66.0,13.71,430,4.65,59.59,20.5,9.4,70,70.44,74.3,High Demand
2025-12,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Colombo,101.0,13.56,460,4.72,72.48,20.97,9.4,70,46.95,71.55,High Demand
2025-01,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Galle,48.0,8.91,269,4.81,47.82,10.16,7.7,70,79.24,69.99,Moderate Demand
2025-02,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Galle,24.0,8.9,242,4.9,37.59,14.06,9.9,70,66.52,71.45,High Demand
2025-03,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Galle,49.0,9.71,285,4.7,44.75,12.72,10.3,70,89.21,70.79,High Demand
2025-04,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Galle,80.0,9.78,335,4.86,41.02,14.11,23.1,70,97.96,68.61,Moderate Demand
2025-05,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Galle,77.0,10.78,301,4.76,48.43,12.46,17.9,70,94.44,67.21,Moderate Demand
2025-06,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Galle,93.0,7.25,290,4.76,47.86,14.57,10.4,70,77.35,66.23,Moderate Demand
2025-07,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Galle,25.0,10.87,278,4.47,37.29,15.04,9.3,70,80.53,70.97,High Demand
2025-08,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Galle,44.0,5.66,368,4.71,53.47,14.14,9.6,70,59.65,73.19,High Demand
2025-09,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Galle,66.0,10.97,366,4.58,47.5,14.69,30.0,70,83.28,72.7,High Demand
2025-10,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Galle,69.0,9.16,357,4.9,55.84,16.06,10.6,70,71.45,70.13,Moderate Demand
2025-11,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Galle,98.0,10.7,283,4.97,54.67,12.62,8.9,70,83.7,66.38,Moderate Demand
2025-12,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Galle,62.0,7.85,315,4.85,50.28,15.93,9.6,70,66.91,68.78,Moderate Demand
2025-01,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Kandy,56.0,5.66,134,5.0,19.71,6.81,8.7,70,56.22,62.74,Low Demand
2025-02,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Kandy,39.0,3.11,118,4.83,18.6,6.66,11.4,70,50.13,64.61,Moderate Demand
2025-03,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Kandy,123.0,5.9,136,4.91,16.25,7.08,11.1,70,76.69,58.64,Low Demand
2025-04,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Kandy,101.0,6.53,182,4.74,25.19,8.37,21.4,70,64.17,59.04,Low Demand
2025-05,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Kandy,79.0,4.73,146,4.83,20.23,6.89,18.5,70,49.57,62.11,Low Demand
2025-06,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Kandy,114.0,5.41,151,4.62,24.9,7.2,11.5,70,56.34,57.7,Low Demand
2025-07,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Kandy,82.0,6.47,146,4.74,21.6,7.53,10.6,70,46.63,62.11,Low Demand
2025-08,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Kandy,79.0,6.91,186,4.95,32.13,7.01,9.6,70,75.18,62.36,Low Demand
2025-09,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Kandy,107.0,3.56,172,4.79,30.41,6.74,29.6,70,74.82,59.5,Low Demand
2025-10,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Kandy,44.0,6.67,172,4.73,31.72,6.9,11.2,70,63.2,66.56,Moderate Demand
2025-11,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Kandy,89.0,4.57,132,4.78,23.02,7.43,8.2,70,61.89,58.89,Low Demand
2025-12,BK033,Kurulu Hadawatha,Liyanage Amarakeerthi,978-955-3044-56-1,Novel,Kandy,37.0,3.89,161,4.87,22.65,7.23,9.2,70,46.45,66.22,Moderate Demand
2025-01,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Colombo,44.0,21.49,590,3.59,82.89,13.89,10.6,70,100.7,64.99,Moderate Demand
2025-02,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Colombo,74.0,16.0,564,3.16,60.94,31.14,10.0,70,81.9,62.7,Low Demand
2025-03,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Colombo,86.0,22.15,666,3.38,123.5,31.9,10.2,70,115.74,63.52,Moderate Demand
2025-04,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Colombo,106.0,27.76,801,3.36,111.68,41.12,22.7,70,88.99,66.77,Moderate Demand
2025-05,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Colombo,80.0,20.21,704,3.35,92.62,36.78,21.5,70,95.92,65.27,Moderate Demand
2025-06,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Colombo,80.0,24.87,672,3.37,121.69,35.65,10.8,70,101.22,64.62,Moderate Demand
2025-07,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Colombo,35.0,17.22,646,3.45,77.07,33.17,9.6,70,96.16,67.76,Moderate Demand
2025-08,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Colombo,83.0,30.44,914,3.57,122.48,39.15,9.6,70,103.17,71.01,High Demand
2025-09,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Colombo,76.0,24.73,818,3.13,113.47,34.05,31.3,70,118.25,67.9,Moderate Demand
2025-10,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Colombo,98.0,25.69,822,3.21,103.66,23.25,8.3,70,104.42,66.59,Moderate Demand
2025-11,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Colombo,98.0,30.74,695,3.4,101.68,21.19,10.6,70,90.26,64.9,Moderate Demand
2025-12,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Colombo,71.0,25.78,759,3.18,116.29,39.26,10.3,70,78.98,68.64,Moderate Demand
2025-01,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Galle,26.0,21.67,824,3.44,126.32,41.38,8.5,70,119.09,73.81,High Demand
2025-02,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Galle,43.0,23.98,685,3.26,111.87,34.41,9.6,70,93.92,71.43,High Demand
2025-03,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Galle,51.0,22.96,819,3.36,139.52,31.34,10.5,70,105.9,72.63,High Demand
2025-04,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Galle,37.0,32.58,973,3.21,133.13,49.69,24.0,70,111.07,79.8,High Demand
2025-05,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Galle,87.0,28.34,855,3.27,132.47,38.26,18.9,70,106.69,70.51,Moderate Demand
2025-06,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Galle,28.0,29.82,882,3.81,167.12,39.1,7.9,70,98.68,77.95,High Demand
2025-07,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Galle,24.0,29.35,897,3.34,92.6,40.11,8.8,70,149.82,77.76,High Demand
2025-08,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Galle,77.0,31.09,1062,3.59,150.16,42.82,8.5,70,154.04,79.73,High Demand
2025-09,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Galle,76.0,37.06,1033,3.37,150.8,40.16,30.0,70,130.41,78.71,High Demand
2025-10,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Galle,37.0,40.76,1071,3.46,104.02,51.83,11.2,70,123.08,82.49,High Demand
2025-11,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Galle,88.0,25.43,853,3.26,59.99,50.07,8.7,70,114.25,71.37,High Demand
2025-12,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Galle,66.0,31.81,964,3.45,165.76,59.7,8.0,70,96.23,75.81,High Demand
2025-01,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Kandy,99.0,26.72,820,3.31,96.99,35.8,9.2,70,107.6,66.96,Moderate Demand
2025-02,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Kandy,98.0,33.58,775,2.93,135.49,43.23,8.2,70,99.28,69.81,Moderate Demand
2025-03,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Kandy,81.0,36.76,963,2.98,137.33,41.44,9.5,70,101.08,74.79,High Demand
2025-04,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Kandy,73.0,30.13,1032,3.38,158.48,49.01,20.4,70,104.04,77.87,High Demand
2025-05,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Kandy,103.0,30.63,938,3.49,134.75,42.03,18.5,70,94.81,71.65,High Demand
2025-06,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Kandy,63.0,22.01,885,3.27,138.84,46.46,9.4,70,113.81,73.88,High Demand
2025-07,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Kandy,77.0,25.43,943,3.21,112.63,34.26,10.5,70,107.79,74.02,High Demand
2025-08,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Kandy,76.0,36.61,1132,3.28,151.56,70.09,9.3,70,106.47,80.43,High Demand
2025-09,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Kandy,108.0,41.59,1127,3.63,179.53,51.78,33.9,70,133.32,79.87,High Demand
2025-10,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Kandy,96.0,43.34,1156,3.11,153.54,45.38,9.7,70,127.39,81.51,High Demand
2025-11,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Kandy,43.0,28.26,895,3.5,143.83,59.3,8.0,70,104.77,77.41,High Demand
2025-12,BK034,Gini Avi saha Gini Keli,Anura Horatious,978-955-9988-11-2,Novel,Kandy,106.0,27.82,1084,3.55,163.16,41.95,9.7,70,150.79,78.37,High Demand
2025-01,BK035,Daskon,Wimalaratne Kumaragama,978-955-2233-44-5,Poetry,Colombo,110.0,6.44,187,4.59,26.07,8.17,9.3,50,59.98,58.71,Low Demand
2025-02,BK035,Daskon,Wimalaratne Kumaragama,978-955-2233-44-5,Poetry,Colombo,40.0,5.65,163,4.65,21.12,7.2,9.5,50,48.31,65.18,Moderate Demand
2025-03,BK035,Daskon,Wimalaratne Kumaragama,978-955-2233-44-5,Poetry,Colombo,124.0,7.64,221,4.71,37.64,12.03,10.6,50,66.88,59.74,Low Demand
2025-04,BK035,Daskon,Wimalaratne Kumaragama,978-955-2233-44-5,Poetry,Colombo,52.0,8.59,251,4.66,31.83,6.18,24.9,50,56.71,66.8,Moderate Demand
2025-05,BK035,Daskon,Wimalaratne Kumaragama,978-955-2233-44-5,Poetry,Colombo,125.0,7.82,216,4.93,34.39,10.92,18.7,50,74.24,58.58,Low Demand
2025-06,BK035,Daskon,Wimalaratne Kumaragama,978-955-2233-44-5,Poetry,Colombo,110.0,7.26,196,4.8,22.2,5.86,8.0,50,69.85,58.25,Low Demand
2025-07,BK035,Daskon,Wimalaratne Kumaragama,978-955-2233-44-5,Poetry,Colombo,90.0,7.67,208,4.68,33.41,11.4,9.3,50,60.73,59.82,Low Demand
2025-08,BK035,Daskon,Wimalaratne Kumaragama,978-955-2233-44-5,Poetry,Colombo,79.0,6.54,220,4.83,31.9,13.32,8.7,50,70.61,63.23,Moderate Demand
2025-09,BK035,Daskon,Wimalaratne Kumaragama,978-955-2233-44-5,Poetry,Colombo,60.0,8.15,209,4.97,28.13,11.83,33.4,50,60.75,65.06,Moderate Demand
2025-10,BK035,Daskon,Wimalaratne Kumaragama,978-955-2233-44-5,Poetry,Colombo,25.0,6.55,222,4.73,23.41,9.13,10.6,50,60.43,68.14,Moderate Demand
2025-11,BK035,Daskon,Wimalaratne Kumaragama,978-955-2233-44-5,Poetry,Colombo,105.0,7.1,210,4.67,29.54,11.29,9.9,50,45.66,60.13,Low Demand
2025-12,BK035,Daskon,Wimalaratne Kumaragama,978-955-2233-44-5,Poetry,Colombo,59.0,9.96,227,4.92,33.92,14.45,9.3,50,43.16,64.19,Moderate Demand
2025-01,BK035,Daskon,Wimalaratne Kumaragama,978-955-2233-44-5,Poetry,Galle,83.0,17.04,498,5.0,69.23,24.57,9.5,50,81.28,71.94,High Demand
2025-02,BK035,Daskon,Wimalaratne Kumaragama,978-955-2233-44-5,Poetry,Galle,38.0,12.51,437,5.0,60.54,21.69,10.1,50,111.06,75.78,High Demand
